league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
FRA-Ligue 1,2324,Lens,Nampalys Mendy,SEN,MF,31.0,1992.0,16.0,13.0,1052.0,11.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,11.7,0.0,7.0,2.0,28.6,0.6,0.17,0.0,0.0,0.0,0.0,66.0,34.4,13,77.0,5,3,16.0,8,1.69,15.0,10.0,5.0,0.43,0.29,0.0,16.0,25.0,0.0,7.0,13.0,19.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,1.9803151575567277
FRA-Ligue 1,2324,Lens,Neil El Aynaoui,MAR,MF,22.0,2001.0,25.0,17.0,1566.0,17.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.06,0.11,0.17,0.06,0.17,17.4,1.0,22.0,8.0,36.4,1.26,0.46,0.05,0.13,0.0,0.0,63.0,51.2,17,84.0,8,8,18.0,1,1.76,26.0,16.0,10.0,0.57,0.7,0.0,21.0,40.0,1.0,7.0,32.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,3.0576868123747016
FRA-Ligue 1,2324,Lens,Przemysław Frankowski,POL,MF,28.0,1995.0,30.0,24.0,2192.0,24.4,3.0,2.0,5.0,2.0,1.0,2.0,4.0,0.0,0.12,0.08,0.21,0.08,0.16,24.4,3.0,31.0,10.0,32.3,1.27,0.41,0.1,0.3,1.0,2.0,73.0,71.6,24,84.0,17,6,31.0,2,1.4,28.0,23.0,5.0,0.21,-0.11,0.0,33.0,12.0,0.0,118.0,24.0,39.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.2802967327905295
FRA-Ligue 1,2324,Lens,Ruben Aguilar,FRA,"MF,DF",30.0,1993.0,25.0,22.0,1922.0,21.4,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.05,0.14,0.19,0.05,0.19,21.4,1.0,12.0,4.0,33.3,0.56,0.19,0.08,0.25,0.0,0.0,77.0,62.8,22,86.0,16,3,13.0,3,1.8,33.0,19.0,14.0,0.66,1.13,0.0,20.0,24.0,3.0,75.0,24.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.6252624269896785
FRA-Ligue 1,2324,Lens,Salis Abdul Samed,GHA,MF,23.0,2000.0,27.0,17.0,1519.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,5.0,0.0,0.0,0.3,0.0,0.0,,0.0,0.0,56.0,49.6,17,81.0,11,10,15.0,4,1.74,20.0,18.0,2.0,0.12,-0.23,0.0,34.0,16.0,0.0,3.0,13.0,14.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.685264707945741
FRA-Ligue 1,2324,Lille,Angel Gomes,ENG,MF,22.0,2000.0,31.0,29.0,2571.0,28.6,0.0,8.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.28,0.28,0.0,0.28,28.6,0.0,34.0,7.0,20.6,1.19,0.25,0.0,0.0,0.0,0.0,83.0,84.0,29,86.0,14,2,41.0,0,1.61,44.0,27.0,17.0,0.6,0.41,0.0,31.0,37.0,0.0,45.0,18.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.6689453998006862
FRA-Ligue 1,2324,Lille,Benjamin André,FRA,MF,32.0,1990.0,30.0,29.0,2570.0,28.6,4.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,0.14,0.0,0.14,0.14,0.14,28.6,4.0,23.0,9.0,39.1,0.81,0.32,0.17,0.44,0.0,0.0,86.0,84.0,29,87.0,23,1,35.0,0,1.77,39.0,24.0,15.0,0.53,-0.03,0.0,52.0,44.0,1.0,19.0,33.0,48.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,1.6594641013852176
FRA-Ligue 1,2324,Lille,Edon Zhegrova,KVX,"MF,FW",24.0,1999.0,33.0,25.0,2288.0,25.4,6.0,6.0,12.0,6.0,0.0,0.0,3.0,1.0,0.24,0.24,0.47,0.24,0.47,25.4,6.0,82.0,29.0,35.4,3.23,1.14,0.07,0.21,0.0,0.0,69.0,74.8,25,82.0,6,8,31.0,1,1.76,41.0,21.0,20.0,0.79,1.02,0.0,23.0,31.0,11.0,174.0,8.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,1.6735470574292017
FRA-Ligue 1,2324,Lille,Gabriel Gudmundsson,SWE,"MF,DF",24.0,1999.0,25.0,14.0,1267.0,14.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,14.1,1.0,15.0,5.0,33.3,1.07,0.36,0.07,0.2,0.0,0.0,51.0,41.4,14,80.0,7,11,14.0,9,1.72,21.0,12.0,9.0,0.64,0.19,0.0,21.0,19.0,4.0,34.0,16.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.531295090754751
FRA-Ligue 1,2324,Lille,Hákon Haraldsson,ISL,"MF,FW",20.0,2003.0,26.0,15.0,1284.0,14.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.14,0.0,0.14,0.14,0.14,14.3,2.0,12.0,6.0,50.0,0.84,0.42,0.17,0.33,0.0,0.0,49.0,42.0,15,73.0,1,11,17.0,7,1.73,16.0,21.0,-5.0,-0.35,-1.52,0.0,14.0,28.0,1.0,7.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,3.2485260358966808
FRA-Ligue 1,2324,Lille,Ivan Cavaleiro,POR,"MF,FW",29.0,1993.0,17.0,9.0,770.0,8.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.12,0.12,0.23,0.12,0.23,8.6,1.0,11.0,3.0,27.3,1.29,0.35,0.09,0.33,0.0,0.0,45.0,25.2,9,74.0,0,8,13.0,6,1.94,14.0,3.0,11.0,1.29,1.01,0.0,10.0,7.0,2.0,29.0,4.0,6.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,1.7741480740102327
FRA-Ligue 1,2324,Lille,Nabil Bentaleb,ALG,MF,28.0,1994.0,26.0,23.0,1967.0,21.9,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.14,0.14,0.0,0.14,21.9,0.0,10.0,2.0,20.0,0.46,0.09,0.0,0.0,0.0,0.0,76.0,64.3,23,85.0,19,3,5.0,0,1.73,35.0,24.0,11.0,0.5,-0.07,0.0,24.0,18.0,0.0,6.0,36.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.0412759921777988
FRA-Ligue 1,2324,Lille,Rémy Cabella,FRA,"MF,FW",33.0,1990.0,30.0,14.0,1477.0,16.4,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,16.4,2.0,33.0,14.0,42.4,2.01,0.85,0.06,0.14,0.0,0.0,49.0,48.3,14,84.0,6,16,19.0,1,1.8,27.0,17.0,10.0,0.61,0.15,0.0,16.0,39.0,3.0,51.0,4.0,38.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,3.7745934036524087
FRA-Ligue 1,2324,Lille,Yusuf Yazıcı,TUR,"MF,FW",26.0,1997.0,27.0,16.0,1312.0,14.6,5.0,2.0,7.0,5.0,0.0,0.0,5.0,0.0,0.34,0.14,0.48,0.34,0.48,14.6,5.0,40.0,14.0,35.0,2.74,0.96,0.13,0.36,0.0,0.0,49.0,42.9,16,71.0,2,11,16.0,3,1.63,22.0,15.0,7.0,0.48,-0.09,0.0,19.0,14.0,4.0,18.0,5.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.3663364894769643
FRA-Ligue 1,2324,Lorient,Ayman Kari,FRA,MF,18.0,2004.0,14.0,12.0,893.0,9.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.1,0.2,9.9,1.0,7.0,3.0,42.9,0.71,0.3,0.14,0.33,0.0,0.0,64.0,29.2,12,71.0,1,2,21.0,2,1.0,11.0,19.0,-8.0,-0.81,-0.18,0.0,10.0,28.0,0.0,1.0,4.0,12.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,3.553853475229462
FRA-Ligue 1,2324,Lorient,Benjamin Mendy,FRA,"MF,DF",29.0,1994.0,15.0,7.0,711.0,7.9,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.25,0.13,0.38,0.25,0.38,7.9,2.0,13.0,4.0,30.8,1.65,0.51,0.15,0.5,0.0,0.0,47.0,23.2,7,71.0,2,8,26.0,0,0.33,10.0,26.0,-16.0,-2.03,-1.76,0.0,12.0,4.0,4.0,96.0,6.0,1.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,4.103915691570546
FRA-Ligue 1,2324,Lorient,Darlin Yongwa,CMR,"MF,DF",22.0,2000.0,22.0,11.0,1159.0,12.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.08,0.08,0.16,0.08,0.16,12.9,1.0,15.0,5.0,33.3,1.16,0.39,0.07,0.2,0.0,0.0,53.0,37.9,11,82.0,7,11,23.0,9,0.82,16.0,18.0,-2.0,-0.16,0.84,0.0,21.0,31.0,3.0,74.0,13.0,22.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.402074833762513
FRA-Ligue 1,2324,Lorient,Gédéon Kalulu,COD,"MF,DF",25.0,1997.0,19.0,11.0,970.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,10.8,0.0,6.0,1.0,16.7,0.56,0.09,0.0,0.0,0.0,0.0,51.0,31.7,11,78.0,5,8,13.0,8,1.05,17.0,23.0,-6.0,-0.56,0.18,0.0,16.0,7.0,0.0,22.0,5.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.6704533167899793
FRA-Ligue 1,2324,Lorient,Imran Louza,MAR,MF,24.0,1999.0,14.0,10.0,863.0,9.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.1,0.31,0.42,0.1,0.42,9.6,1.0,22.0,5.0,22.7,2.29,0.52,0.05,0.2,0.0,0.0,62.0,28.2,10,79.0,3,4,19.0,1,0.79,12.0,19.0,-7.0,-0.73,-0.07,0.0,16.0,15.0,0.0,53.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.1923186287455447
FRA-Ligue 1,2324,Lorient,Jean-Victor Makengo,FRA,"MF,FW",25.0,1998.0,11.0,5.0,479.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,5.0,2.0,40.0,0.94,0.38,0.0,0.0,0.0,0.0,44.0,15.7,5,73.0,1,6,19.0,13,0.64,6.0,8.0,-2.0,-0.38,0.36,0.0,7.0,7.0,0.0,6.0,9.0,4.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Carrilero,3.3323033834344544
FRA-Ligue 1,2324,Lorient,Julien Ponceau,FRA,MF,22.0,2000.0,32.0,27.0,2244.0,24.9,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.12,0.08,0.2,0.12,0.2,24.9,3.0,33.0,13.0,39.4,1.32,0.52,0.09,0.23,0.0,0.0,70.0,73.3,27,79.0,12,5,23.0,2,0.81,29.0,52.0,-23.0,-0.92,-0.92,0.0,30.0,34.0,5.0,49.0,18.0,14.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,1.7299239752075886
FRA-Ligue 1,2324,Lorient,Laurent Abergel,FRA,MF,30.0,1993.0,33.0,32.0,2860.0,31.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.06,0.03,0.09,0.06,0.09,31.8,2.0,26.0,11.0,42.3,0.82,0.35,0.08,0.18,0.0,0.0,87.0,93.5,32,89.0,29,1,23.0,0,0.88,41.0,59.0,-18.0,-0.57,1.68,0.0,36.0,36.0,1.0,34.0,61.0,55.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.011188789420111
FRA-Ligue 1,2324,Lorient,Panos Katseris,GRE,MF,22.0,2001.0,15.0,13.0,1041.0,11.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.09,0.09,0.17,0.09,0.17,11.6,1.0,17.0,6.0,35.3,1.47,0.52,0.06,0.17,0.0,0.0,69.0,34.0,13,78.0,3,2,11.0,0,0.93,12.0,15.0,-3.0,-0.26,0.63,0.0,19.0,11.0,2.0,46.0,7.0,19.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,1.9931798020169054
FRA-Ligue 1,2324,Lorient,Romain Faivre,FRA,MF,25.0,1998.0,17.0,16.0,1453.0,16.1,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.31,0.06,0.37,0.31,0.37,16.1,5.0,27.0,10.0,37.0,1.67,0.62,0.19,0.5,0.0,0.0,85.0,47.5,16,89.0,15,1,28.0,0,0.71,19.0,34.0,-15.0,-0.93,-0.48,0.0,4.0,47.0,2.0,38.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,3.2142024201185557
FRA-Ligue 1,2324,Lorient,Théo Le Bris,FRA,MF,20.0,2002.0,26.0,15.0,1516.0,16.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,16.8,0.0,13.0,2.0,15.4,0.77,0.12,0.0,0.0,0.0,0.0,58.0,49.5,15,84.0,8,11,23.0,8,1.0,22.0,27.0,-5.0,-0.3,0.75,0.0,7.0,10.0,0.0,33.0,10.0,22.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.9373805601806342
FRA-Ligue 1,2324,Lorient,Tiemoué Bakayoko,FRA,MF,28.0,1994.0,20.0,15.0,1314.0,14.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.14,0.07,0.21,0.14,0.21,14.6,2.0,12.0,7.0,58.3,0.82,0.48,0.17,0.29,0.0,0.0,66.0,42.9,15,80.0,8,5,24.0,2,0.95,16.0,26.0,-10.0,-0.68,-0.01,0.0,25.0,23.0,2.0,1.0,25.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.2350258571787527
FRA-Ligue 1,2324,Lorient,Tosin Aiyegun,BEN,"MF,FW",25.0,1998.0,19.0,10.0,902.0,10.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.2,0.2,10.0,2.0,11.0,3.0,27.3,1.1,0.3,0.18,0.67,0.0,0.0,47.0,29.5,10,73.0,2,9,20.0,3,0.79,15.0,25.0,-10.0,-1.0,-0.46,0.0,13.0,16.0,3.0,8.0,2.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,3.3702039573723255
FRA-Ligue 1,2324,Lorient,Vincent Le Goff,FRA,"MF,DF",33.0,1989.0,9.0,8.0,541.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.17,0.17,0.33,0.17,0.33,6.0,1.0,4.0,1.0,25.0,0.67,0.17,0.25,1.0,0.0,0.0,60.0,17.7,8,66.0,1,1,12.0,7,0.78,8.0,13.0,-5.0,-0.83,-0.19,0.0,3.0,5.0,2.0,17.0,3.0,0.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,3.3144937182277387
FRA-Ligue 1,2324,Lyon,Ainsley Maitland-Niles,ENG,"DF,MF",25.0,1997.0,23.0,16.0,1432.0,15.9,1.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.06,0.25,0.31,0.0,0.25,15.9,1.0,18.0,6.0,33.3,1.13,0.38,0.06,0.17,1.0,1.0,62.0,46.8,16,80.0,9,7,21.0,6,1.78,27.0,32.0,-5.0,-0.31,-0.26,0.0,5.0,11.0,1.0,21.0,17.0,18.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.502801429786072
FRA-Ligue 1,2324,Lyon,Clinton Mata,ANG,"DF,MF",30.0,1992.0,28.0,25.0,2220.0,24.7,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.12,0.12,0.0,0.12,24.7,0.0,14.0,0.0,0.0,0.57,0.0,0.0,,0.0,0.0,79.0,72.5,25,85.0,21,3,28.0,3,1.61,39.0,38.0,1.0,0.04,0.79,0.0,30.0,37.0,1.0,52.0,40.0,25.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.0926161486437347
FRA-Ligue 1,2324,Lyon,Corentin Tolisso,FRA,MF,28.0,1994.0,25.0,21.0,1741.0,19.3,3.0,1.0,4.0,2.0,1.0,1.0,5.0,0.0,0.16,0.05,0.21,0.1,0.16,19.3,3.0,39.0,14.0,35.9,2.02,0.72,0.08,0.21,1.0,1.0,70.0,56.9,21,76.0,8,4,36.0,2,1.72,19.0,28.0,-9.0,-0.47,-0.67,0.0,24.0,23.0,1.0,35.0,10.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,1.6427531061172091
FRA-Ligue 1,2324,Lyon,Ernest Nuamah,GHA,"FW,MF",19.0,2003.0,29.0,21.0,1838.0,20.4,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.15,0.1,0.24,0.15,0.24,20.4,3.0,43.0,20.0,46.5,2.11,0.98,0.07,0.15,0.0,0.0,63.0,60.1,21,74.0,2,8,34.0,0,1.69,29.0,32.0,-3.0,-0.15,0.07,0.0,50.0,34.0,12.0,76.0,9.0,14.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.351135185227793
FRA-Ligue 1,2324,Lyon,Henrique,BRA,"DF,MF",29.0,1994.0,11.0,6.0,607.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,6.7,1.0,8.0,3.0,37.5,1.19,0.44,0.13,0.33,0.0,0.0,55.0,19.8,6,86.0,3,5,18.0,16,1.18,8.0,12.0,-4.0,-0.59,-0.52,0.0,6.0,8.0,0.0,17.0,10.0,6.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,2.6800860265296826
FRA-Ligue 1,2324,Lyon,Malick Fofana,BEL,"FW,MF",18.0,2005.0,17.0,4.0,559.0,6.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,6.2,3.0,9.0,7.0,77.8,1.45,1.13,0.33,0.43,0.0,0.0,33.0,18.3,4,67.0,1,13,22.0,0,2.18,16.0,8.0,8.0,1.29,1.79,0.0,3.0,12.0,0.0,20.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,3.944070959277408
FRA-Ligue 1,2324,Lyon,Maxence Caqueret,FRA,MF,23.0,2000.0,34.0,34.0,3022.0,33.6,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.03,0.09,0.12,0.03,0.12,33.6,1.0,24.0,9.0,37.5,0.71,0.27,0.04,0.11,0.0,0.0,89.0,98.8,34,89.0,30,0,,0,1.56,49.0,54.0,-5.0,-0.15,2.22,0.0,34.0,30.0,1.0,88.0,48.0,64.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.4001708960901507
FRA-Ligue 1,2324,Lyon,Nemanja Matić,SRB,MF,34.0,1988.0,15.0,15.0,1254.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,6.0,2.0,33.3,0.43,0.14,0.0,0.0,0.0,0.0,84.0,41.0,15,84.0,9,0,,0,2.47,26.0,21.0,5.0,0.36,0.91,0.0,8.0,8.0,0.0,4.0,16.0,11.0,,,1.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,3.0223405765106524
FRA-Ligue 1,2324,Lyon,Nicolás Tagliafico,ARG,"DF,MF",30.0,1992.0,25.0,25.0,2123.0,23.6,3.0,1.0,4.0,3.0,0.0,0.0,7.0,1.0,0.13,0.04,0.17,0.13,0.17,23.6,3.0,15.0,6.0,40.0,0.64,0.25,0.2,0.5,0.0,0.0,85.0,69.4,25,85.0,19,0,,0,1.72,31.0,36.0,-5.0,-0.21,-0.12,1.0,37.0,33.0,0.0,40.0,28.0,34.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,1.4827115039160623
FRA-Ligue 1,2324,Lyon,Rayan Cherki,FRA,"MF,FW",19.0,2003.0,33.0,19.0,1719.0,19.1,1.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.05,0.31,0.37,0.05,0.37,19.1,1.0,57.0,17.0,29.8,2.98,0.89,0.02,0.06,0.0,0.0,52.0,56.2,19,72.0,4,14,25.0,1,1.52,27.0,34.0,-7.0,-0.37,-0.43,0.0,10.0,31.0,2.0,71.0,7.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.6499062245923892
FRA-Ligue 1,2324,Lyon,Sael Kumbedi,FRA,"DF,MF",18.0,2005.0,17.0,8.0,924.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,10.3,0.0,6.0,4.0,66.7,0.58,0.39,0.0,0.0,0.0,0.0,54.0,30.2,8,88.0,7,9,24.0,10,0.82,6.0,15.0,-9.0,-0.88,-1.0,0.0,23.0,12.0,2.0,28.0,13.0,19.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.5247732092626123
FRA-Ligue 1,2324,Lyon,Saïd Benrahma,ALG,"FW,MF",27.0,1995.0,12.0,10.0,770.0,8.6,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.35,0.35,0.7,0.35,0.7,8.6,3.0,25.0,9.0,36.0,2.92,1.05,0.12,0.33,0.0,0.0,64.0,25.2,10,70.0,0,2,37.0,1,2.33,15.0,16.0,-1.0,-0.12,0.08,0.0,2.0,10.0,7.0,67.0,1.0,7.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,3.2529472853870294
FRA-Ligue 1,2324,Marseille,Amine Harit,MAR,MF,26.0,1997.0,28.0,21.0,1821.0,20.2,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.05,0.1,0.15,0.05,0.15,20.2,1.0,33.0,8.0,24.2,1.63,0.4,0.03,0.13,0.0,0.0,65.0,59.5,21,78.0,7,7,27.0,0,1.54,30.0,20.0,10.0,0.49,0.42,0.0,19.0,51.0,1.0,39.0,12.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.164280882320704
FRA-Ligue 1,2324,Marseille,Azzedine Ounahi,MAR,MF,23.0,2000.0,21.0,15.0,1209.0,13.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15,13.4,2.0,16.0,4.0,25.0,1.19,0.3,0.13,0.5,0.0,0.0,58.0,39.5,15,75.0,4,6,13.0,6,1.38,22.0,16.0,6.0,0.45,0.2,0.0,15.0,24.0,1.0,22.0,10.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.08964205186305
FRA-Ligue 1,2324,Marseille,Geoffrey Kondogbia,CTA,MF,30.0,1993.0,26.0,15.0,1463.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,8.0,1.0,12.5,0.49,0.06,0.0,0.0,0.0,0.0,56.0,47.8,15,81.0,9,11,22.0,0,1.5,26.0,19.0,7.0,0.43,0.21,0.0,25.0,29.0,2.0,2.0,29.0,30.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.416873652764474
FRA-Ligue 1,2324,Marseille,Iliman Ndiaye,SEN,"FW,MF",23.0,2000.0,30.0,19.0,1618.0,18.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,0.17,0.17,0.33,0.17,0.33,18.0,3.0,35.0,9.0,25.7,1.95,0.5,0.09,0.33,0.0,0.0,54.0,52.9,19,70.0,2,11,27.0,0,1.4,27.0,23.0,4.0,0.22,-0.21,0.0,22.0,26.0,4.0,19.0,6.0,19.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.0801392279675315
FRA-Ligue 1,2324,Marseille,Ismaila Sarr,SEN,"MF,FW",25.0,1998.0,23.0,15.0,1447.0,16.1,3.0,4.0,7.0,3.0,0.0,0.0,1.0,0.0,0.19,0.25,0.44,0.19,0.44,16.1,3.0,25.0,10.0,40.0,1.55,0.62,0.12,0.3,0.0,0.0,63.0,47.3,15,82.0,7,8,26.0,2,1.78,26.0,11.0,15.0,0.93,1.16,0.0,16.0,42.0,7.0,39.0,13.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.387628743348947
FRA-Ligue 1,2324,Marseille,Jean Onana,CMR,MF,23.0,2000.0,13.0,5.0,566.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,6.3,1.0,8.0,3.0,37.5,1.27,0.48,0.13,0.33,0.0,0.0,44.0,18.5,5,88.0,2,8,16.0,1,1.77,10.0,10.0,0.0,0.0,-0.4,0.0,15.0,8.0,0.0,2.0,11.0,14.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,2.8871166006826563
FRA-Ligue 1,2324,Marseille,Jonathan Clauss,FRA,"DF,MF",30.0,1992.0,27.0,25.0,2068.0,23.0,3.0,4.0,7.0,3.0,0.0,0.0,2.0,1.0,0.13,0.17,0.3,0.13,0.3,23.0,3.0,28.0,8.0,28.6,1.22,0.35,0.11,0.38,0.0,0.0,77.0,67.6,25,81.0,16,2,22.0,1,1.37,31.0,25.0,6.0,0.26,-0.19,0.0,11.0,17.0,3.0,160.0,36.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.7386632738981653
