league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
FRA-Ligue 1,2526,Strasbourg,Joaquín Panichelli,ARG,FW,22.0,2002.0,27.0,24.0,2193.0,24.4,16.0,1.0,17.0,11.0,5.0,6.0,3.0,0.0,0.66,0.04,0.7,0.45,0.49,24.4,16.0,58.0,31.0,53.4,2.38,1.27,0.28,0.52,5.0,6.0,81.0,71.7,24,87.0,19,3,34.0,0,1.48,39.0,29.0,10.0,0.41,0.31,0.0,43.0,44.0,14.0,0.0,13.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.492011710277475
FRA-Ligue 1,2526,Strasbourg,Julio Enciso,PAR,"MF,FW",21.0,2004.0,27.0,22.0,1883.0,20.9,3.0,6.0,9.0,2.0,1.0,1.0,2.0,0.0,0.14,0.29,0.43,0.1,0.38,20.9,3.0,61.0,22.0,36.1,2.92,1.05,0.05,0.14,1.0,1.0,70.0,61.5,22,80.0,7,5,23.0,1,1.41,35.0,30.0,5.0,0.24,-0.22,0.0,20.0,31.0,5.0,61.0,7.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.9462369824210308
FRA-Ligue 1,2526,Toulouse,Emersonn,BRA,FW,21.0,2004.0,27.0,18.0,1499.0,16.7,6.0,2.0,8.0,6.0,0.0,0.0,5.0,1.0,0.36,0.12,0.48,0.36,0.48,16.7,6.0,51.0,19.0,37.3,3.06,1.14,0.12,0.32,0.0,0.0,56.0,50.5,18,69.0,3,9,29.0,0,1.18,20.0,18.0,2.0,0.12,0.18,0.0,40.0,10.0,5.0,8.0,7.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.6366040135951847
FRA-Ligue 1,2526,Toulouse,Frank Magri,CMR,"FW,MF",25.0,1999.0,17.0,16.0,1253.0,13.9,5.0,1.0,6.0,5.0,0.0,1.0,3.0,0.0,0.36,0.07,0.43,0.36,0.43,13.9,5.0,33.0,12.0,36.4,2.37,0.86,0.15,0.42,0.0,1.0,74.0,42.2,16,77.0,3,1,28.0,0,1.53,18.0,17.0,1.0,0.07,0.07,0.0,28.0,22.0,3.0,15.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,1.9480763803623278
FRA-Ligue 1,2526,Toulouse,Jacen Russell-Rowe,CAN,FW,22.0,2002.0,13.0,5.0,472.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,5.2,1.0,11.0,4.0,36.4,2.1,0.76,0.09,0.25,0.0,0.0,36.0,15.9,5,64.0,0,8,19.0,1,1.08,7.0,10.0,-3.0,-0.57,-0.72,0.0,9.0,1.0,1.0,3.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,3.2083017634362383
FRA-Ligue 1,2526,Toulouse,Santiago Hidalgo,ARG,"MF,FW",20.0,2005.0,28.0,14.0,1306.0,14.5,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,0.28,0.41,0.69,0.28,0.69,14.5,4.0,33.0,13.0,39.4,2.27,0.9,0.12,0.31,0.0,0.0,47.0,44.0,14,74.0,3,14,20.0,4,1.45,28.0,15.0,13.0,0.9,1.54,0.0,41.0,30.0,8.0,12.0,8.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,3.2379608968416513
FRA-Ligue 1,2526,Toulouse,Yann Gboho,FRA,"MF,FW",24.0,2001.0,31.0,30.0,2601.0,28.9,8.0,3.0,11.0,8.0,0.0,0.0,1.0,1.0,0.28,0.1,0.38,0.28,0.38,28.9,8.0,57.0,16.0,28.1,1.97,0.55,0.14,0.5,0.0,0.0,84.0,87.6,30,85.0,21,1,45.0,0,1.34,41.0,37.0,4.0,0.14,0.87,0.0,16.0,69.0,5.0,33.0,13.0,19.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.2325420528079856
ITA-Serie A,2526,Atalanta,Ademola Lookman,NGA,"FW,MF",27.0,1997.0,12.0,9.0,795.0,8.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,8.8,2.0,27.0,8.0,29.6,3.06,0.91,0.07,0.25,0.0,0.0,66.0,23.2,9,83.0,4,3,16.0,1,1.33,10.0,13.0,-3.0,-0.34,-0.96,0.0,10.0,8.0,4.0,21.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,2.771038518822962
ITA-Serie A,2526,Atalanta,Charles De Ketelaere,BEL,"MF,FW",24.0,2001.0,31.0,26.0,2177.0,24.2,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,0.12,0.21,0.33,0.12,0.33,24.2,3.0,46.0,16.0,34.8,1.9,0.66,0.07,0.19,0.0,0.0,70.0,63.7,26,79.0,10,5,27.0,0,1.45,33.0,20.0,13.0,0.54,0.39,0.0,23.0,36.0,3.0,46.0,5.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.5562680513262048
ITA-Serie A,2526,Atalanta,Giacomo Raspadori,ITA,"MF,FW",25.0,2000.0,13.0,7.0,796.0,8.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.34,0.11,0.45,0.34,0.45,8.8,3.0,28.0,11.0,39.3,3.17,1.24,0.11,0.27,0.0,0.0,61.0,23.3,7,84.0,5,6,34.0,1,1.69,16.0,8.0,8.0,0.9,0.66,0.0,7.0,6.0,1.0,44.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Extremo centrador,2.43371057622654
ITA-Serie A,2526,Atalanta,Gianluca Scamacca,ITA,FW,26.0,1999.0,24.0,16.0,1315.0,14.6,10.0,1.0,11.0,8.0,2.0,2.0,2.0,0.0,0.68,0.07,0.75,0.55,0.62,14.6,10.0,57.0,22.0,38.6,3.9,1.51,0.18,0.45,2.0,2.0,55.0,38.5,16,67.0,5,8,30.0,7,1.25,20.0,14.0,6.0,0.41,0.03,0.0,26.0,19.0,8.0,0.0,3.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,1.9450301552035123
ITA-Serie A,2526,Atalanta,Nikola Krstović,MNE,FW,25.0,2000.0,33.0,18.0,1791.0,19.9,10.0,5.0,15.0,10.0,0.0,0.0,4.0,0.0,0.5,0.25,0.75,0.5,0.75,19.9,10.0,99.0,34.0,34.3,4.97,1.71,0.1,0.29,0.0,0.0,54.0,52.4,18,77.0,8,15,27.0,5,1.64,32.0,16.0,16.0,0.8,0.86,0.0,45.0,27.0,27.0,5.0,3.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,3.575971838861656
ITA-Serie A,2526,Bologna,Federico Bernardeschi,ITA,"MF,FW",31.0,1994.0,29.0,12.0,1217.0,13.5,4.0,2.0,6.0,3.0,1.0,1.0,3.0,0.0,0.3,0.15,0.44,0.22,0.37,13.5,4.0,39.0,13.0,33.3,2.88,0.96,0.1,0.31,1.0,1.0,42.0,35.6,12,72.0,0,17,21.0,2,1.66,17.0,10.0,7.0,0.52,0.68,0.0,13.0,11.0,2.0,48.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.7739980144003527
ITA-Serie A,2526,Bologna,Jonathan Rowe,ENG,"MF,FW",22.0,2003.0,28.0,17.0,1605.0,17.8,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.17,0.11,0.28,0.17,0.28,17.8,3.0,48.0,17.0,35.4,2.69,0.95,0.06,0.18,0.0,0.0,57.0,46.9,17,76.0,3,11,29.0,8,1.32,21.0,20.0,1.0,0.06,-0.04,0.0,23.0,50.0,4.0,53.0,9.0,14.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.3587301735384991
ITA-Serie A,2526,Bologna,Nicolò Cambiaghi,ITA,"MF,FW",24.0,2000.0,28.0,17.0,1518.0,16.9,3.0,4.0,7.0,3.0,0.0,0.0,3.0,1.0,0.18,0.24,0.42,0.18,0.42,16.9,3.0,24.0,6.0,25.0,1.42,0.36,0.13,0.5,0.0,0.0,54.0,44.4,17,74.0,5,11,24.0,3,1.36,20.0,19.0,1.0,0.06,-0.04,0.0,32.0,71.0,5.0,63.0,9.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,3.099661791520426
ITA-Serie A,2526,Bologna,Riccardo Orsolini,ITA,"MF,FW",28.0,1997.0,35.0,26.0,2111.0,23.5,10.0,1.0,11.0,6.0,4.0,6.0,2.0,0.0,0.43,0.04,0.47,0.26,0.3,23.5,10.0,82.0,31.0,37.8,3.5,1.32,0.12,0.32,4.0,6.0,60.0,61.7,26,74.0,8,9,22.0,2,1.54,32.0,31.0,1.0,0.04,-0.09,0.0,21.0,44.0,18.0,41.0,7.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.5817217280734686
ITA-Serie A,2526,Bologna,Santiago Castro,ARG,FW,20.0,2004.0,35.0,26.0,2359.0,26.2,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,0.27,0.08,0.34,0.27,0.34,26.2,7.0,63.0,20.0,31.7,2.4,0.76,0.11,0.35,0.0,0.0,67.0,69.0,26,80.0,11,9,31.0,3,1.43,34.0,34.0,0.0,0.0,-0.25,0.0,35.0,50.0,12.0,4.0,1.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,1.7470376457404926
ITA-Serie A,2526,Bologna,Thijs Dallinga,NED,FW,24.0,2000.0,23.0,9.0,811.0,9.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.22,0.22,0.44,0.22,0.44,9.0,2.0,24.0,5.0,20.8,2.66,0.55,0.08,0.4,0.0,0.0,35.0,23.7,9,65.0,1,14,16.0,10,1.43,14.0,10.0,4.0,0.44,0.48,0.0,20.0,9.0,4.0,5.0,1.0,4.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,3.030396972851112
ITA-Serie A,2526,Cagliari,Gennaro Borrelli,ITA,FW,25.0,2000.0,27.0,13.0,1275.0,14.2,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,0.35,0.07,0.42,0.35,0.42,14.2,5.0,30.0,12.0,40.0,2.12,0.85,0.17,0.42,0.0,0.0,47.0,37.3,13,73.0,3,14,23.0,2,1.26,17.0,25.0,-8.0,-0.56,-0.35,0.0,43.0,49.0,5.0,2.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.9654845807783183
ITA-Serie A,2526,Cagliari,Gianluca Gaetano,ITA,"MF,FW",25.0,2000.0,33.0,21.0,1912.0,21.2,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,0.09,0.19,0.28,0.09,0.28,21.2,2.0,34.0,11.0,32.4,1.6,0.52,0.06,0.18,0.0,0.0,58.0,55.9,21,77.0,10,12,24.0,0,1.21,27.0,30.0,-3.0,-0.14,0.46,0.0,26.0,29.0,0.0,38.0,23.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.1338635943987585
ITA-Serie A,2526,Cagliari,Michael Folorunsho,ITA,"MF,FW",27.0,1998.0,27.0,24.0,1999.0,22.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,22.2,2.0,36.0,9.0,25.0,1.62,0.41,0.06,0.22,0.0,0.0,74.0,58.5,24,81.0,11,3,21.0,0,0.96,20.0,30.0,-10.0,-0.45,-0.26,0.0,35.0,49.0,13.0,22.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.8202708921098707
ITA-Serie A,2526,Cagliari,Sebastiano Esposito,ITA,"FW,MF",23.0,2002.0,36.0,34.0,2675.0,29.7,7.0,5.0,12.0,6.0,1.0,1.0,6.0,0.0,0.24,0.17,0.4,0.2,0.37,29.7,7.0,57.0,16.0,28.1,1.92,0.54,0.12,0.44,1.0,1.0,74.0,78.2,34,77.0,7,2,34.0,1,1.17,30.0,37.0,-7.0,-0.24,0.49,0.0,46.0,56.0,5.0,139.0,21.0,35.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.781709339462989
ITA-Serie A,2526,Cagliari,Semih Kılıçsoy,TUR,FW,19.0,2005.0,22.0,11.0,975.0,10.8,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,10.8,4.0,17.0,8.0,47.1,1.57,0.74,0.24,0.5,0.0,0.0,44.0,28.5,11,72.0,1,11,16.0,15,1.05,10.0,15.0,-5.0,-0.46,-0.17,0.0,14.0,15.0,2.0,1.0,1.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.434893531517694
ITA-Serie A,2526,Como,Anastasios Douvikas,GRE,FW,25.0,1999.0,38.0,25.0,2273.0,25.3,14.0,1.0,15.0,13.0,1.0,1.0,0.0,0.0,0.55,0.04,0.59,0.51,0.55,25.3,14.0,65.0,30.0,46.2,2.57,1.19,0.22,0.47,1.0,1.0,60.0,66.5,25,76.0,8,13,30.0,0,1.87,48.0,20.0,28.0,1.11,0.48,0.0,36.0,42.0,7.0,4.0,4.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,1.8186661709778782
ITA-Serie A,2526,Como,Martin Baturina,CRO,"MF,FW",22.0,2003.0,29.0,17.0,1569.0,17.4,6.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.34,0.17,0.52,0.34,0.52,17.4,6.0,28.0,9.0,32.1,1.61,0.52,0.21,0.67,0.0,0.0,54.0,45.9,17,77.0,5,12,22.0,8,1.76,34.0,17.0,17.0,0.98,0.05,0.0,15.0,44.0,0.0,77.0,5.0,14.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.413600885219221
ITA-Serie A,2526,Como,Álvaro Morata,ESP,FW,32.0,1992.0,26.0,9.0,930.0,10.3,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.1,0.1,0.0,0.1,10.3,0.0,23.0,8.0,34.8,2.23,0.77,0.0,0.0,0.0,1.0,36.0,27.2,9,69.0,1,17,18.0,3,1.73,14.0,6.0,8.0,0.77,-0.24,1.0,16.0,33.0,9.0,9.0,1.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,3.5530578218495683
ITA-Serie A,2526,Cremonese,Antonio Sanabria,PAR,FW,29.0,1996.0,25.0,10.0,945.0,10.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.19,0.1,0.19,10.5,1.0,12.0,4.0,33.3,1.14,0.38,0.08,0.25,0.0,0.0,38.0,27.6,10,65.0,0,15,20.0,5,1.04,9.0,12.0,-3.0,-0.29,0.51,0.0,15.0,15.0,6.0,2.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.5427992887723216
ITA-Serie A,2526,Cremonese,Federico Bonazzoli,ITA,FW,28.0,1997.0,35.0,31.0,2510.0,27.9,10.0,1.0,11.0,7.0,3.0,3.0,4.0,0.0,0.36,0.04,0.39,0.25,0.29,27.9,10.0,75.0,32.0,42.7,2.69,1.15,0.13,0.31,3.0,3.0,72.0,73.4,31,78.0,12,4,24.0,2,0.83,23.0,45.0,-22.0,-0.79,-0.49,0.0,26.0,80.0,4.0,26.0,12.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.4583617220737493
ITA-Serie A,2526,Cremonese,Franco Vázquez,ARG,"FW,MF",36.0,1989.0,15.0,4.0,524.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.17,0.17,0.34,0.17,0.34,5.8,1.0,12.0,4.0,33.3,2.06,0.69,0.08,0.25,0.0,0.0,35.0,15.3,4,74.0,1,11,21.0,5,0.93,5.0,11.0,-6.0,-1.03,-0.44,0.0,9.0,16.0,0.0,19.0,4.0,12.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,2.8226148481366526
ITA-Serie A,2526,Cremonese,Jamie Vardy,ENG,FW,38.0,1987.0,29.0,24.0,2105.0,23.4,7.0,2.0,9.0,7.0,0.0,0.0,5.0,0.0,0.3,0.09,0.38,0.3,0.38,23.4,7.0,30.0,14.0,46.7,1.28,0.6,0.23,0.5,0.0,0.0,73.0,61.5,24,82.0,15,5,29.0,1,0.86,19.0,32.0,-13.0,-0.56,0.27,0.0,19.0,21.0,23.0,14.0,3.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.644966531002251
ITA-Serie A,2526,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",28.0,1997.0,33.0,27.0,2250.0,25.0,5.0,4.0,9.0,2.0,3.0,3.0,4.0,1.0,0.2,0.16,0.36,0.08,0.24,25.0,5.0,41.0,15.0,36.6,1.64,0.6,0.12,0.33,3.0,3.0,68.0,65.8,27,78.0,9,6,26.0,2,1.0,29.0,28.0,1.0,0.04,0.81,0.0,34.0,30.0,6.0,54.0,3.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.2717743174193457
ITA-Serie A,2526,Fiorentina,Fabiano Parisi,ITA,"MF,FW",24.0,2000.0,23.0,18.0,1520.0,16.9,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.06,0.06,0.12,0.06,0.12,16.9,1.0,24.0,7.0,29.2,1.42,0.41,0.04,0.14,0.0,0.0,66.0,44.4,18,77.0,6,5,25.0,8,1.26,22.0,21.0,1.0,0.06,0.53,0.0,14.0,66.0,1.0,39.0,17.0,14.0,,,1.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,3.148014051358082
ITA-Serie A,2526,Fiorentina,Jack Harrison,ENG,"FW,MF",28.0,1996.0,15.0,10.0,981.0,10.9,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.09,0.28,0.37,0.09,0.37,10.9,1.0,13.0,4.0,30.8,1.19,0.37,0.08,0.25,0.0,0.0,65.0,28.7,10,81.0,6,5,34.0,2,1.6,13.0,10.0,3.0,0.28,0.72,0.0,9.0,7.0,0.0,56.0,2.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.6215992821519642
ITA-Serie A,2526,Fiorentina,Jacopo Fazzini,ITA,"MF,FW",22.0,2003.0,20.0,5.0,584.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,9.0,1.0,11.1,1.39,0.15,0.0,0.0,0.0,0.0,29.0,17.1,5,73.0,0,15,15.0,10,0.95,6.0,8.0,-2.0,-0.31,-0.09,0.0,12.0,15.0,0.0,16.0,5.0,10.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,3.503667141358839
ITA-Serie A,2526,Fiorentina,Manor Solomon,ISR,"FW,MF",26.0,1999.0,16.0,9.0,890.0,9.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.2,0.1,0.3,0.2,0.3,9.9,2.0,11.0,4.0,36.4,1.11,0.4,0.18,0.5,0.0,0.0,56.0,26.0,9,85.0,5,7,18.0,0,1.56,11.0,15.0,-4.0,-0.4,-0.23,0.0,2.0,16.0,1.0,47.0,0.0,11.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Extremo centrador,3.425845245163371
ITA-Serie A,2526,Fiorentina,Moise Kean,ITA,FW,25.0,2000.0,26.0,23.0,2036.0,22.6,8.0,1.0,9.0,6.0,2.0,2.0,4.0,0.0,0.35,0.04,0.4,0.27,0.31,22.6,8.0,98.0,27.0,27.6,4.33,1.19,0.08,0.3,2.0,2.0,78.0,59.5,23,86.0,15,3,19.0,1,0.92,24.0,32.0,-8.0,-0.35,-0.29,0.0,29.0,44.0,30.0,7.0,7.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,3.251444565871234
ITA-Serie A,2526,Fiorentina,Roberto Piccoli,ITA,FW,24.0,2001.0,32.0,16.0,1672.0,18.6,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.22,0.05,0.27,0.22,0.27,18.6,4.0,47.0,15.0,31.9,2.53,0.81,0.09,0.27,0.0,0.0,52.0,48.9,16,83.0,10,16,21.0,3,1.22,22.0,20.0,2.0,0.11,0.67,0.0,34.0,40.0,14.0,4.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.126661163527295
ITA-Serie A,2526,Genoa,Caleb Ekuban,GHA,"FW,MF",31.0,1994.0,31.0,6.0,994.0,11.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.36,0.09,0.45,0.36,0.45,11.0,4.0,29.0,10.0,34.5,2.63,0.91,0.14,0.4,0.0,0.0,32.0,29.1,6,64.0,0,25,24.0,1,1.1,13.0,15.0,-2.0,-0.18,0.12,0.0,16.0,29.0,6.0,5.0,5.0,1.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.4791879841609643
ITA-Serie A,2526,Genoa,Jeff Ekhator,ITA,"FW,MF",18.0,2006.0,30.0,9.0,956.0,10.6,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.28,0.0,0.28,0.28,0.28,10.6,3.0,20.0,5.0,25.0,1.88,0.47,0.15,0.6,0.0,0.0,32.0,28.0,9,62.0,0,21,19.0,7,1.03,13.0,15.0,-2.0,-0.19,0.1,0.0,20.0,19.0,10.0,9.0,2.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.4121022694605485
ITA-Serie A,2526,Genoa,Lorenzo Colombo,ITA,FW,23.0,2002.0,38.0,30.0,2326.0,25.8,7.0,1.0,8.0,6.0,1.0,2.0,2.0,0.0,0.27,0.04,0.31,0.23,0.27,25.8,7.0,66.0,27.0,40.9,2.55,1.04,0.11,0.26,1.0,2.0,61.0,68.0,30,72.0,2,8,22.0,0,1.08,27.0,32.0,-5.0,-0.19,0.22,0.0,41.0,55.0,3.0,16.0,1.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.386560812770555
ITA-Serie A,2526,Genoa,Vitinha,POR,"FW,MF",25.0,2000.0,35.0,28.0,2226.0,24.7,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,0.2,0.04,0.24,0.2,0.24,24.7,5.0,65.0,20.0,30.8,2.63,0.81,0.08,0.25,0.0,0.0,64.0,65.1,28,75.0,5,7,17.0,2,1.06,26.0,34.0,-8.0,-0.32,-0.17,0.0,33.0,68.0,14.0,67.0,14.0,32.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.5426118692066018
ITA-Serie A,2526,Hellas Verona,Amin Sarr,SWE,"FW,MF",24.0,2001.0,34.0,9.0,1102.0,12.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.08,0.08,0.0,0.08,12.2,0.0,19.0,6.0,31.6,1.55,0.49,0.0,0.0,0.0,0.0,32.0,32.2,9,66.0,0,25,20.0,2,0.56,8.0,33.0,-25.0,-2.04,-1.61,1.0,25.0,22.0,7.0,12.0,4.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.5310805645435352
ITA-Serie A,2526,Hellas Verona,Daniel Mosquera,COL,FW,25.0,1999.0,22.0,5.0,597.0,6.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,6.6,0.0,16.0,5.0,31.3,2.41,0.75,0.0,0.0,0.0,0.0,27.0,17.5,5,64.0,0,17,16.0,6,0.45,8.0,12.0,-4.0,-0.6,0.42,0.0,22.0,6.0,3.0,2.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,4.071899871839556
ITA-Serie A,2526,Hellas Verona,Gift Orban,NGA,FW,23.0,2002.0,28.0,23.0,2027.0,22.5,7.0,2.0,9.0,5.0,2.0,2.0,4.0,1.0,0.31,0.09,0.4,0.22,0.31,22.5,7.0,85.0,28.0,32.9,3.77,1.24,0.08,0.25,2.0,2.0,72.0,59.3,23,79.0,9,5,40.0,1,0.5,14.0,33.0,-19.0,-0.84,0.25,0.0,22.0,20.0,20.0,14.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.581150811651432
ITA-Serie A,2526,Hellas Verona,Giovane,BRA,"FW,MF",21.0,2003.0,21.0,19.0,1533.0,17.0,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,0.18,0.23,0.41,0.18,0.41,17.0,3.0,47.0,25.0,53.2,2.76,1.47,0.06,0.12,0.0,0.0,73.0,44.8,19,77.0,8,2,33.0,0,0.67,12.0,23.0,-11.0,-0.65,0.55,0.0,21.0,15.0,8.0,56.0,5.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.3543151971178062
ITA-Serie A,2526,Hellas Verona,Kieron Bowie,SCO,FW,22.0,2002.0,14.0,14.0,1200.0,13.3,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3,0.3,0.3,13.3,4.0,33.0,11.0,33.3,2.48,0.82,0.12,0.36,0.0,0.0,86.0,35.1,14,86.0,10,0,,0,0.5,7.0,18.0,-11.0,-0.82,0.19,0.0,34.0,27.0,3.0,6.0,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.809750330182479
ITA-Serie A,2526,Inter,Ange-Yoan Bonny,CIV,FW,21.0,2003.0,33.0,10.0,1142.0,12.7,5.0,4.0,9.0,5.0,0.0,0.0,1.0,0.0,0.39,0.32,0.71,0.39,0.71,12.7,5.0,22.0,9.0,40.9,1.73,0.71,0.23,0.56,0.0,0.0,35.0,33.4,10,67.0,1,23,21.0,2,2.18,35.0,11.0,24.0,1.89,0.71,0.0,17.0,24.0,9.0,6.0,1.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.8928627952233716
